time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change
3/21/15 6:00,21-Mar,26983,397,13872,1.5,2.9,66,20
3/21/15 7:00,21-Mar,28434,424,13872,1.5,3.1,27,6.8
3/21/15 8:00,21-Mar,29748,479,13872,1.6,3.5,55,13.1
3/21/15 9:00,21-Mar,31214,377,13872,1.2,2.7,-102,-21.4
3/21/15 10:00,21-Mar,32545,358,13872,1.1,2.6,-19,-5.1
3/21/15 11:00,21-Mar,33252,642,13872,1.9,4.6,284,79.4
3/21/15 12:00,21-Mar,33145,811,13872,2.4,5.8,169,26.3
3/21/15 13:00,21-Mar,32864,563,13872,1.7,4.1,-248,-30.6
3/21/15 14:00,21-Mar,32282,353,13872,1.1,2.5,-210,-37.2
3/21/15 15:00,21-Mar,31646,120,13872,0.4,0.9,-233,-66
3/21/15 16:00,21-Mar,31278,289,13872,0.9,2.1,169,140.7
3/21/15 17:00,21-Mar,31273,350,13872,1.1,2.5,60,20.8
3/21/15 18:00,21-Mar,31363,1063,13872,3.4,7.7,713,204
3/21/15 19:00,21-Mar,31664,390,13872,1.2,2.8,-672,-63.3
3/21/15 20:00,21-Mar,32825,528,13872,1.6,3.8,138,35.3
3/21/15 21:00,21-Mar,32555,646,13872,2,4.7,118,22.4
3/21/15 22:00,21-Mar,31608,937,13872,3,6.8,291,45
3/21/15 23:00,21-Mar,30055,1118,13872,3.7,8.1,181,19.3
3/22/15 0:00,22-Mar,28358,1192,13872,4.2,8.6,75,6.7
3/22/15 1:00,22-Mar,27010,879,13872,3.3,6.3,-314,-26.3
3/22/15 2:00,22-Mar,25902,858,13872,3.3,6.2,-20,-2.3
3/22/15 3:00,22-Mar,25354,1135,13872,4.5,8.2,277,32.3
3/22/15 4:00,22-Mar,25054,1008,13872,4,7.3,-127,-11.2
3/22/15 5:00,22-Mar,25151,1031,13872,4.1,7.4,22,2.2
3/22/15 6:00,22-Mar,25775,1169,13872,4.5,8.4,138,13.4
3/22/15 7:00,22-Mar,26866,1219,13872,4.5,8.8,50,4.3
3/22/15 8:00,22-Mar,27604,1188,13872,4.3,8.6,-31,-2.6
3/22/15 9:00,22-Mar,29032,882,13872,3,6.4,-306,-25.7
3/22/15 10:00,22-Mar,30147,374,13872,1.2,2.7,-508,-57.6
3/22/15 11:00,22-Mar,30594,310,13872,1,2.2,-64,-17.1
3/22/15 12:00,22-Mar,31073,313,13872,1,2.3,3,1.1
3/22/15 13:00,22-Mar,31138,228,13872,0.7,1.6,-85,-27.2
3/22/15 14:00,22-Mar,31270,194,13872,0.6,1.4,-34,-15
3/22/15 15:00,22-Mar,31384,268,13872,0.9,1.9,74,38.3
3/22/15 16:00,22-Mar,31552,302,13872,1,2.2,34,12.5
3/22/15 17:00,22-Mar,32080,283,13872,0.9,2,-19,-6.2
3/22/15 18:00,22-Mar,32465,288,13872,0.9,2.1,5,1.8
3/22/15 19:00,22-Mar,32590,345,13872,1.1,2.5,57,20
3/22/15 20:00,22-Mar,34150,576,13872,1.7,4.2,231,66.7
3/22/15 21:00,22-Mar,34118,1578,13872,4.6,11.4,1002,173.9
3/22/15 22:00,22-Mar,32618,2977,13872,9.1,21.5,1399,88.7
3/22/15 23:00,22-Mar,29851,3770,13872,12.6,27.2,793,26.6
3/23/15 0:00,23-Mar,27240,4604,13872,16.9,33.2,835,22.1
3/23/15 1:00,23-Mar,25380,4986,13872,19.6,35.9,381,8.3
3/23/15 2:00,23-Mar,24587,5472,13872,22.3,39.4,486,9.8
3/23/15 3:00,23-Mar,24223,5588,13872,23.1,40.3,117,2.1
3/23/15 4:00,23-Mar,24779,6171,13872,24.9,44.5,583,10.4
3/23/15 5:00,23-Mar,25877,6118,13872,23.6,44.1,-53,-0.9
3/23/15 6:00,23-Mar,29077,5920,13872,20.4,42.7,-198,-3.2
3/23/15 7:00,23-Mar,33122,5482,13872,16.5,39.5,-438,-7.4
3/23/15 8:00,23-Mar,32773,5486,13872,16.7,39.5,4,0.1
3/23/15 9:00,23-Mar,32345,4601,13872,14.2,33.2,-885,-16.1
3/23/15 10:00,23-Mar,33647,3318,13872,9.9,23.9,-1283,-27.9
3/23/15 11:00,23-Mar,33948,2836,13872,8.4,20.4,-482,-14.5
3/23/15 12:00,23-Mar,34091,2841,13872,8.3,20.5,4,0.2
3/23/15 13:00,23-Mar,34702,2808,13872,8.1,20.2,-33,-1.1
3/23/15 14:00,23-Mar,35372,3318,13872,9.4,23.9,510,18.2
3/23/15 15:00,23-Mar,36102,4118,13872,11.4,29.7,800,24.1
3/23/15 16:00,23-Mar,37023,4531,13872,12.2,32.7,413,10
3/23/15 17:00,23-Mar,37600,4970,13872,13.2,35.8,439,9.7
3/23/15 18:00,23-Mar,37573,5196,13872,13.8,37.5,226,4.5
3/23/15 19:00,23-Mar,36882,4399,13872,11.9,31.7,-797,-15.3
3/23/15 20:00,23-Mar,37560,5160,13872,13.7,37.2,761,17.3
3/23/15 21:00,23-Mar,37289,7058,13872,18.9,50.9,1898,36.8
3/23/15 22:00,23-Mar,34936,8658,13872,24.8,62.4,1600,22.7
3/23/15 23:00,23-Mar,31700,9194,13872,29,66.3,536,6.2
3/24/15 0:00,24-Mar,28589,9372,13872,32.8,67.6,178,1.9
3/24/15 1:00,24-Mar,26849,9590,13872,35.7,69.1,218,2.3
3/24/15 2:00,24-Mar,25894,9165,13872,35.4,66.1,-425,-4.4
3/24/15 3:00,24-Mar,25351,9198,13872,36.3,66.3,33,0.4
3/24/15 4:00,24-Mar,25281,9432,13872,37.3,68,234,2.5
3/24/15 5:00,24-Mar,26277,9255,13872,35.2,66.7,-177,-1.9
3/24/15 6:00,24-Mar,29163,8882,13872,30.5,64,-373,-4
3/24/15 7:00,24-Mar,32757,8372,13872,25.6,60.3,-510,-5.7
3/24/15 8:00,24-Mar,32356,7805,13872,24.1,56.3,-567,-6.8
3/24/15 9:00,24-Mar,32751,6363,13872,19.4,45.9,-1442,-18.5
3/24/15 10:00,24-Mar,33262,5793,13872,17.4,41.8,-570,-9
3/24/15 11:00,24-Mar,34135,4995,13872,14.6,36,-798,-13.8
3/24/15 12:00,24-Mar,34916,4021,13872,11.5,29,-974,-19.5
3/24/15 13:00,24-Mar,35710,2727,13872,7.6,19.7,-1294,-32.2
3/24/15 14:00,24-Mar,36801,1751,13872,4.8,12.6,-976,-35.8
3/24/15 15:00,24-Mar,37697,1222,13872,3.2,8.8,-530,-30.2
3/24/15 16:00,24-Mar,39032,1272,13872,3.3,9.2,50,4.1
3/24/15 17:00,24-Mar,39747,1449,13872,3.6,10.4,177,13.9
3/24/15 18:00,24-Mar,39664,1447,13872,3.6,10.4,-2,-0.2
3/24/15 19:00,24-Mar,38660,1562,13872,4,11.3,116,8
3/24/15 20:00,24-Mar,39029,2311,13872,5.9,16.7,749,47.9
3/24/15 21:00,24-Mar,38771,3785,13872,9.8,27.3,1474,63.8
3/24/15 22:00,24-Mar,36044,4189,13872,11.6,30.2,404,10.7
3/24/15 23:00,24-Mar,32370,4187,13872,12.9,30.2,-2,-0.1
3/25/15 0:00,25-Mar,29399,4764,13872,16.2,34.3,576,13.8
3/25/15 1:00,25-Mar,27669,6246,13872,22.6,45,1483,31.1
3/25/15 2:00,25-Mar,26310,6986,13872,26.6,50.4,740,11.8
3/25/15 3:00,25-Mar,25731,7104,13872,27.6,51.2,118,1.7
3/25/15 4:00,25-Mar,25799,7633,13872,29.6,55,528,7.4
3/25/15 5:00,25-Mar,26553,7900,13872,29.8,56.9,267,3.5
3/25/15 6:00,25-Mar,29268,7842,13872,26.8,56.5,-58,-0.7
3/25/15 7:00,25-Mar,32979,7285,13872,22.1,52.5,-556,-7.1
3/25/15 8:00,25-Mar,32509,6703,13872,20.6,48.3,-583,-8
3/25/15 9:00,25-Mar,32982,5591,13872,17,40.3,-1111,-16.6
3/25/15 10:00,25-Mar,33912,4919,13872,14.5,35.5,-673,-12
3/25/15 11:00,25-Mar,34896,5129,13872,14.7,37,210,4.3
3/25/15 12:00,25-Mar,35768,5964,13872,16.7,43,835,16.3
3/25/15 13:00,25-Mar,36802,5919,13872,16.1,42.7,-44,-0.7
3/25/15 14:00,25-Mar,38012,6009,13872,15.8,43.3,90,1.5
3/25/15 15:00,25-Mar,39041,5938,13872,15.2,42.8,-71,-1.2
3/25/15 16:00,25-Mar,39930,6397,13872,16,46.1,459,7.7
3/25/15 17:00,25-Mar,40208,7272,13872,18.1,52.4,875,13.7
3/25/15 18:00,25-Mar,39458,7379,13872,18.7,53.2,108,1.5
3/25/15 19:00,25-Mar,38449,6345,13872,16.5,45.7,-1035,-14
3/25/15 20:00,25-Mar,39172,5207,13872,13.3,37.5,-1138,-17.9
3/25/15 21:00,25-Mar,38782,5714,13872,14.7,41.2,507,9.7
3/25/15 22:00,25-Mar,36719,6366,13872,17.3,45.9,653,11.4
3/25/15 23:00,25-Mar,33529,8855,13872,26.4,63.8,2488,39.1
3/26/15 0:00,26-Mar,30389,9567,13872,31.5,69,712,8
3/26/15 1:00,26-Mar,28397,10164,13872,35.8,73.3,597,6.2
3/26/15 2:00,26-Mar,27142,9805,13872,36.1,70.7,-359,-3.5
3/26/15 3:00,26-Mar,26417,9148,13872,34.6,65.9,-657,-6.7
3/26/15 4:00,26-Mar,26259,8985,13872,34.2,64.8,-163,-1.8
3/26/15 5:00,26-Mar,27060,8836,13872,32.7,63.7,-149,-1.7
3/26/15 6:00,26-Mar,29657,8194,13872,27.6,59.1,-642,-7.3
3/26/15 7:00,26-Mar,33489,7578,13872,22.6,54.6,-616,-7.5
3/26/15 8:00,26-Mar,33200,6795,13872,20.5,49,-783,-10.3
3/26/15 9:00,26-Mar,33518,7083,13872,21.1,51.1,288,4.2
3/26/15 10:00,26-Mar,33809,7266,13872,21.5,52.4,182,2.6
3/26/15 11:00,26-Mar,33756,5575,13872,16.5,40.2,-1691,-23.3
3/26/15 12:00,26-Mar,33755,4318,13872,12.8,31.1,-1257,-22.5
3/26/15 13:00,26-Mar,33703,4538,13872,13.5,32.7,220,5.1
3/26/15 14:00,26-Mar,33652,4718,13872,14,34,179,4
3/26/15 15:00,26-Mar,33228,4554,13872,13.7,32.8,-164,-3.5
3/26/15 16:00,26-Mar,33283,4317,13872,13,31.1,-237,-5.2
3/26/15 17:00,26-Mar,33326,3842,13872,11.5,27.7,-474,-11
3/26/15 18:00,26-Mar,32954,3328,13872,10.1,24,-514,-13.4
3/26/15 19:00,26-Mar,32952,2629,13872,8,19,-700,-21
3/26/15 20:00,26-Mar,34498,1464,13872,4.2,10.6,-1165,-44.3
3/26/15 21:00,26-Mar,35039,1155,13872,3.3,8.3,-309,-21.1
3/26/15 22:00,26-Mar,33369,1025,13872,3.1,7.4,-129,-11.2
3/26/15 23:00,26-Mar,30566,1260,13872,4.1,9.1,235,22.9
3/27/15 0:00,27-Mar,28167,1786,13872,6.3,12.9,526,41.7
3/27/15 1:00,27-Mar,26693,2978,13872,11.2,21.5,1193,66.8
3/27/15 2:00,27-Mar,25950,4485,13872,17.3,32.3,1507,50.6
3/27/15 3:00,27-Mar,25901,5690,13872,22,41,1205,26.9
3/27/15 4:00,27-Mar,26067,6293,13872,24.1,45.4,603,10.6
3/27/15 5:00,27-Mar,27348,6335,13872,23.2,45.7,43,0.7
3/27/15 6:00,27-Mar,30476,5824,13872,19.1,42,-511,-8.1
3/27/15 7:00,27-Mar,35187,5005,13872,14.2,36.1,-819,-14.1
3/27/15 8:00,27-Mar,34743,4459,13872,12.8,32.1,-547,-10.9
3/27/15 9:00,27-Mar,34166,2575,13872,7.5,18.6,-1883,-42.2
3/27/15 10:00,27-Mar,33848,1136,13872,3.4,8.2,-1440,-55.9
3/27/15 11:00,27-Mar,33524,880,13872,2.6,6.3,-256,-22.5
3/27/15 12:00,27-Mar,33114,776,13872,2.3,5.6,-104,-11.8
3/27/15 13:00,27-Mar,33019,536,13872,1.6,3.9,-240,-30.9
3/27/15 14:00,27-Mar,33216,528,13872,1.6,3.8,-8,-1.5
3/27/15 15:00,27-Mar,33542,497,13872,1.5,3.6,-31,-5.8
3/27/15 16:00,27-Mar,33859,470,13872,1.4,3.4,-27,-5.4
3/27/15 17:00,27-Mar,34144,421,13872,1.2,3,-49,-10.5
3/27/15 18:00,27-Mar,34063,550,13872,1.6,4,129,30.5
3/27/15 19:00,27-Mar,33069,825,13872,2.5,5.9,275,50.1
3/27/15 20:00,27-Mar,33865,1685,13872,5,12.1,860,104.2
3/27/15 21:00,27-Mar,33942,3032,13872,8.9,21.9,1348,80
3/27/15 22:00,27-Mar,32330,4687,13872,14.5,33.8,1654,54.6
3/27/15 23:00,27-Mar,30367,6036,13872,19.9,43.5,1349,28.8
3/28/15 0:00,28-Mar,27924,6659,13872,23.8,48,623,10.3
3/28/15 1:00,28-Mar,26433,8027,13872,30.4,57.9,1368,20.5
3/28/15 2:00,28-Mar,25589,8277,13872,32.3,59.7,250,3.1
3/28/15 3:00,28-Mar,25133,8428,13872,33.5,60.8,151,1.8
3/28/15 4:00,28-Mar,25202,8700,13872,34.5,62.7,272,3.2
3/28/15 5:00,28-Mar,25505,8675,13872,34,62.5,-25,-0.3
3/28/15 6:00,28-Mar,26604,8292,13872,31.2,59.8,-383,-4.4
3/28/15 7:00,28-Mar,28363,8558,13872,30.2,61.7,266,3.2
3/28/15 8:00,28-Mar,29416,8100,13872,27.5,58.4,-458,-5.4
3/28/15 9:00,28-Mar,30620,6810,13872,22.2,49.1,-1290,-15.9
3/28/15 10:00,28-Mar,31288,4989,13872,15.9,36,-1821,-26.7
3/28/15 11:00,28-Mar,31405,4209,13872,13.4,30.3,-780,-15.6
3/28/15 12:00,28-Mar,31501,4018,13872,12.8,29,-191,-4.5
3/28/15 13:00,28-Mar,31717,3804,13872,12,27.4,-214,-5.3
3/28/15 14:00,28-Mar,32052,4182,13872,13,30.1,378,9.9
3/28/15 15:00,28-Mar,32624,4650,13872,14.3,33.5,468,11.2
3/28/15 16:00,28-Mar,33341,4808,13872,14.4,34.7,158,3.4
3/28/15 17:00,28-Mar,34208,4668,13872,13.6,33.7,-140,-2.9
3/28/15 18:00,28-Mar,34419,4553,13872,13.2,32.8,-116,-2.5
3/28/15 19:00,28-Mar,34026,4284,13872,12.6,30.9,-269,-5.9
3/28/15 20:00,28-Mar,34220,5132,13872,15,37,848,19.8
3/28/15 21:00,28-Mar,34295,7675,13872,22.4,55.3,2543,49.6
3/28/15 22:00,28-Mar,32807,8191,13872,25,59.1,517,6.7
3/28/15 23:00,28-Mar,30692,8526,13872,27.8,61.5,334,4.1
3/29/15 0:00,29-Mar,28693,9263,13872,32.3,66.8,737,8.6
3/29/15 1:00,29-Mar,26791,10107,13872,37.7,72.9,844,9.1
3/29/15 2:00,29-Mar,25589,10234,13872,40,73.8,127,1.3
3/29/15 3:00,29-Mar,24838,9738,13872,39.2,70.2,-496,-4.8
3/29/15 4:00,29-Mar,24431,9318,13872,38.1,67.2,-420,-4.3
3/29/15 5:00,29-Mar,24360,9050,13872,37.1,65.2,-268,-2.9
3/29/15 6:00,29-Mar,24866,8426,13872,33.9,60.7,-624,-6.9
3/29/15 7:00,29-Mar,25885,8095,13872,31.3,58.4,-331,-3.9
3/29/15 8:00,29-Mar,26457,8025,13872,30.3,57.9,-69,-0.9
3/29/15 9:00,29-Mar,28200,6773,13872,24,48.8,-1253,-15.6
3/29/15 10:00,29-Mar,29445,5965,13872,20.3,43,-808,-11.9
3/29/15 11:00,29-Mar,30417,5546,13872,18.2,40,-419,-7
3/29/15 12:00,29-Mar,31404,5273,13872,16.8,38,-273,-4.9
3/29/15 13:00,29-Mar,32491,4800,13872,14.8,34.6,-473,-9
3/29/15 14:00,29-Mar,33542,4476,13872,13.3,32.3,-324,-6.8
3/29/15 15:00,29-Mar,34741,4679,13872,13.5,33.7,203,4.5
3/29/15 16:00,29-Mar,35859,5451,13872,15.2,39.3,772,16.5
3/29/15 17:00,29-Mar,36932,7409,13872,20.1,53.4,1958,35.9
3/29/15 18:00,29-Mar,37500,9565,13872,25.5,69,2156,29.1
3/29/15 19:00,29-Mar,37066,9383,13872,25.3,67.6,-182,-1.9
3/29/15 20:00,29-Mar,37464,8476,13872,22.6,61.1,-907,-9.7
3/29/15 21:00,29-Mar,37614,8636,13872,23,62.3,160,1.9
3/29/15 22:00,29-Mar,35816,8601,13872,24,62,-35,-0.4
3/29/15 23:00,29-Mar,32555,8231,13872,25.3,59.3,-370,-4.3
3/30/15 0:00,30-Mar,29367,7560,13872,25.7,54.5,-671,-8.2
3/30/15 1:00,30-Mar,27230,6529,13872,24,47.1,-1031,-13.6
3/30/15 2:00,30-Mar,26200,5668,13872,21.6,40.9,-861,-13.2
3/30/15 3:00,30-Mar,25558,5342,13872,20.9,38.5,-325,-5.7
3/30/15 4:00,30-Mar,25426,5231,13872,20.6,37.7,-111,-2.1
3/30/15 5:00,30-Mar,26253,4421,13872,16.8,31.9,-810,-15.5
3/30/15 6:00,30-Mar,29083,3884,13872,13.4,28,-538,-12.2
3/30/15 7:00,30-Mar,32673,3087,13872,9.4,22.3,-797,-20.5
3/30/15 8:00,30-Mar,32581,2404,13872,7.4,17.3,-683,-22.1
3/30/15 9:00,30-Mar,33344,2151,13872,6.5,15.5,-253,-10.5
3/30/15 10:00,30-Mar,34430,2004,13872,5.8,14.4,-147,-6.8
3/30/15 11:00,30-Mar,35412,1993,13872,5.6,14.4,-11,-0.6
3/30/15 12:00,30-Mar,36057,1770,13872,4.9,12.8,-224,-11.2
3/30/15 13:00,30-Mar,36926,1603,13872,4.3,11.6,-166,-9.4
3/30/15 14:00,30-Mar,37750,1767,13872,4.7,12.7,164,10.2
3/30/15 15:00,30-Mar,38248,1846,13872,4.8,13.3,79,4.5
3/30/15 16:00,30-Mar,39054,2150,13872,5.5,15.5,304,16.5
3/30/15 17:00,30-Mar,39430,2375,13872,6,17.1,225,10.5
3/30/15 18:00,30-Mar,39593,2712,13872,6.8,19.5,337,14.2
3/30/15 19:00,30-Mar,38911,2653,13872,6.8,19.1,-58,-2.2
3/30/15 20:00,30-Mar,39541,3120,13872,7.9,22.5,467,17.6
3/30/15 21:00,30-Mar,39465,4379,13872,11.1,31.6,1259,40.3
3/30/15 22:00,30-Mar,36861,6052,13872,16.4,43.6,1673,38.2
3/30/15 23:00,30-Mar,33334,6955,13872,20.9,50.1,904,14.9
3/31/15 0:00,31-Mar,30338,7621,13872,25.1,54.9,666,9.6
3/31/15 1:00,31-Mar,28164,7755,13872,27.5,55.9,134,1.8
3/31/15 2:00,31-Mar,27005,8089,13872,30,58.3,333,4.3
3/31/15 3:00,31-Mar,26398,7911,13872,30,57,-177,-2.2
3/31/15 4:00,31-Mar,26280,7649,13872,29.1,55.1,-262,-3.3
3/31/15 5:00,31-Mar,27056,6541,13872,24.2,47.2,-1108,-14.5
3/31/15 6:00,31-Mar,29670,6084,13872,20.5,43.9,-458,-7
3/31/15 7:00,31-Mar,33448,5333,13872,15.9,38.4,-750,-12.3
3/31/15 8:00,31-Mar,33067,4494,13872,13.6,32.4,-839,-15.7
3/31/15 9:00,31-Mar,33731,3593,13872,10.7,25.9,-901,-20
3/31/15 10:00,31-Mar,34889,3147,13872,9,22.7,-446,-12.4
3/31/15 11:00,31-Mar,36166,2965,13872,8.2,21.4,-183,-5.8
3/31/15 12:00,31-Mar,37156,2585,13872,7,18.6,-380,-12.8
3/31/15 13:00,31-Mar,38447,2255,13872,5.9,16.3,-330,-12.8
3/31/15 14:00,31-Mar,39782,2408,13872,6.1,17.4,153,6.8
3/31/15 15:00,31-Mar,40811,2712,13872,6.6,19.6,304,12.6
3/31/15 16:00,31-Mar,41659,2865,13872,6.9,20.6,152,5.6
3/31/15 17:00,31-Mar,41914,3476,13872,8.3,25.1,612,21.4
3/31/15 18:00,31-Mar,41232,3579,13872,8.7,25.8,103,2.9
3/31/15 19:00,31-Mar,40139,3911,13872,9.7,28.2,333,9.3
3/31/15 20:00,31-Mar,40764,4112,13872,10.1,29.6,200,5.1
3/31/15 21:00,31-Mar,40473,4721,13872,11.7,34,609,14.8
3/31/15 22:00,31-Mar,38086,4446,13872,11.7,32.1,-274,-5.8
3/31/15 23:00,31-Mar,34473,6084,13872,17.6,43.9,1638,36.8
4/1/15 0:00,1-Apr,31491,7665,13872,24.3,55.3,1580,26
4/1/15 1:00,1-Apr,29331,6485,13872,22.1,46.8,-1179,-15.4
4/1/15 2:00,1-Apr,28115,5811,13872,20.7,41.9,-675,-10.4
4/1/15 3:00,1-Apr,27336,5530,13872,20.2,39.9,-280,-4.8
4/1/15 4:00,1-Apr,27126,5154,13872,19,37.2,-377,-6.8
4/1/15 5:00,1-Apr,27749,5113,13872,18.4,36.9,-40,-0.8
4/1/15 6:00,1-Apr,30357,5886,13872,19.4,42.4,772,15.1
4/1/15 7:00,1-Apr,34415,4637,13872,13.5,33.4,-1249,-21.2
4/1/15 8:00,1-Apr,34271,3625,13872,10.6,26.1,-1012,-21.8
4/1/15 9:00,1-Apr,34705,3152,13872,9.1,22.7,-473,-13
4/1/15 10:00,1-Apr,35863,2625,13872,7.3,18.9,-527,-16.7
4/1/15 11:00,1-Apr,36735,3489,13872,9.5,25.1,864,32.9
4/1/15 12:00,1-Apr,37497,3996,13872,10.7,28.8,508,14.5
4/1/15 13:00,1-Apr,38066,4594,13872,12.1,33.1,598,15
4/1/15 14:00,1-Apr,38812,5192,13872,13.4,37.4,597,13
4/1/15 15:00,1-Apr,39398,5922,13872,15,42.7,731,14.1
4/1/15 16:00,1-Apr,40198,5933,13872,14.8,42.8,10,0.2
4/1/15 17:00,1-Apr,40199,6142,13872,15.3,44.3,210,3.5
4/1/15 18:00,1-Apr,39938,6604,13872,16.5,47.6,462,7.5
4/1/15 19:00,1-Apr,39158,7138,13872,18.2,51.5,534,8.1
4/1/15 20:00,1-Apr,39756,7329,13872,18.4,52.8,191,2.7
4/1/15 21:00,1-Apr,40087,8909,13872,22.2,64.2,1581,21.6
4/1/15 22:00,1-Apr,38145,9886,13872,25.9,71.3,977,11
4/1/15 23:00,1-Apr,34559,10123,13872,29.3,73,237,2.4
4/2/15 0:00,2-Apr,31371,10232,13872,32.6,73.8,109,1.1
4/2/15 1:00,2-Apr,29441,10044,13872,34.1,72.4,-188,-1.8
4/2/15 2:00,2-Apr,28318,9328,13872,32.9,67.2,-716,-7.1
4/2/15 3:00,2-Apr,27646,8840,13872,32,63.7,-488,-5.2
4/2/15 4:00,2-Apr,27574,8105,13872,29.4,58.4,-735,-8.3
4/2/15 5:00,2-Apr,28402,7563,13872,26.6,54.5,-542,-6.7
4/2/15 6:00,2-Apr,31129,6900,13872,22.2,49.7,-663,-8.8
4/2/15 7:00,2-Apr,35149,6969,13872,19.8,50.2,69,1
4/2/15 8:00,2-Apr,34824,6007,13872,17.3,43.3,-962,-13.8
4/2/15 9:00,2-Apr,35399,4554,13872,12.9,32.8,-1453,-24.2
4/2/15 10:00,2-Apr,36491,4292,13872,11.8,30.9,-263,-5.8
4/2/15 11:00,2-Apr,37608,3538,13872,9.4,25.5,-753,-17.6
4/2/15 12:00,2-Apr,38591,3190,13872,8.3,23,-348,-9.8
4/2/15 13:00,2-Apr,39919,3192,13872,8,23,2,0.1
4/2/15 14:00,2-Apr,41685,4066,13872,9.8,29.3,874,27.4
4/2/15 15:00,2-Apr,42943,6531,13872,15.2,47.1,2465,60.6
4/2/15 16:00,2-Apr,44268,8339,13872,18.8,60.1,1807,27.7
4/2/15 17:00,2-Apr,44951,8702,13872,19.4,62.7,363,4.4
4/2/15 18:00,2-Apr,44693,8705,13872,19.5,62.8,3,0
4/2/15 19:00,2-Apr,42903,7857,13872,18.3,56.6,-848,-9.7
4/2/15 20:00,2-Apr,42315,6813,13872,16.1,49.1,-1044,-13.3
4/2/15 21:00,2-Apr,42173,8082,13872,19.2,58.3,1268,18.6
4/2/15 22:00,2-Apr,40128,9286,13872,23.1,66.9,1204,14.9
4/2/15 23:00,2-Apr,36840,9833,13872,26.7,70.9,547,5.9
4/3/15 0:00,3-Apr,33681,10062,13872,29.9,72.5,229,2.3
4/3/15 1:00,3-Apr,31307,9599,13872,30.7,69.2,-464,-4.6
4/3/15 2:00,3-Apr,29853,9033,13872,30.3,65.1,-565,-5.9
4/3/15 3:00,3-Apr,28856,8408,13872,29.1,60.6,-625,-6.9
4/3/15 4:00,3-Apr,28533,8060,13872,28.2,58.1,-349,-4.1
4/3/15 5:00,3-Apr,28775,7438,13872,25.8,53.6,-622,-7.7
4/3/15 6:00,3-Apr,30327,6867,13872,22.6,49.5,-571,-7.7
4/3/15 7:00,3-Apr,32621,7630,13872,23.4,55,763,11.1
4/3/15 8:00,3-Apr,33375,9828,13872,29.4,70.8,2198,28.8
4/3/15 9:00,3-Apr,34720,10363,13872,29.8,74.7,535,5.4
4/3/15 10:00,3-Apr,36148,10790,13872,29.9,77.8,427,4.1
4/3/15 11:00,3-Apr,36780,10389,13872,28.2,74.9,-401,-3.7
4/3/15 12:00,3-Apr,37182,10089,13872,27.1,72.7,-300,-2.9
4/3/15 13:00,3-Apr,37837,9743,13872,25.7,70.2,-346,-3.4
4/3/15 14:00,3-Apr,38296,9236,13872,24.1,66.6,-507,-5.2
4/3/15 15:00,3-Apr,38661,8681,13872,22.5,62.6,-556,-6
4/3/15 16:00,3-Apr,39135,8577,13872,21.9,61.8,-104,-1.2
4/3/15 17:00,3-Apr,39460,8634,13872,21.9,62.2,57,0.7
4/3/15 18:00,3-Apr,39063,8433,13872,21.6,60.8,-202,-2.3
4/3/15 19:00,3-Apr,37484,8004,13872,21.4,57.7,-429,-5.1
4/3/15 20:00,3-Apr,37509,7344,13872,19.6,52.9,-659,-8.2
4/3/15 21:00,3-Apr,37003,7000,13872,18.9,50.5,-345,-4.7
4/3/15 22:00,3-Apr,35376,6946,13872,19.6,50.1,-54,-0.8
4/3/15 23:00,3-Apr,33068,6231,13872,18.8,44.9,-714,-10.3
4/4/15 0:00,4-Apr,30384,5609,13872,18.5,40.4,-622,-10
4/4/15 1:00,4-Apr,28336,5840,13872,20.6,42.1,231,4.1
4/4/15 2:00,4-Apr,27055,5771,13872,21.3,41.6,-69,-1.2
4/4/15 3:00,4-Apr,26051,5642,13872,21.7,40.7,-129,-2.2
4/4/15 4:00,4-Apr,25568,5041,13872,19.7,36.3,-601,-10.7
4/4/15 5:00,4-Apr,25485,5001,13872,19.6,36,-41,-0.8
4/4/15 6:00,4-Apr,26105,4883,13872,18.7,35.2,-118,-2.4
4/4/15 7:00,4-Apr,27155,4724,13872,17.4,34.1,-159,-3.3
4/4/15 8:00,4-Apr,28007,5310,13872,19,38.3,587,12.4
4/4/15 9:00,4-Apr,29621,4419,13872,14.9,31.9,-891,-16.8
4/4/15 10:00,4-Apr,30923,4807,13872,15.5,34.7,388,8.8
4/4/15 11:00,4-Apr,31336,3721,13872,11.9,26.8,-1086,-22.6
4/4/15 12:00,4-Apr,31334,3057,13872,9.8,22,-664,-17.8
4/4/15 13:00,4-Apr,31277,2991,13872,9.6,21.6,-66,-2.2
4/4/15 14:00,4-Apr,31020,2549,13872,8.2,18.4,-443,-14.8
4/4/15 15:00,4-Apr,30935,2383,13872,7.7,17.2,-166,-6.5
4/4/15 16:00,4-Apr,31245,2490,13872,8,18,107,4.5
4/4/15 17:00,4-Apr,31405,3022,13872,9.6,21.8,532,21.4
4/4/15 18:00,4-Apr,31438,3364,13872,10.7,24.3,342,11.3
4/4/15 19:00,4-Apr,31258,2998,13872,9.6,21.6,-366,-10.9
4/4/15 20:00,4-Apr,32593,3266,13872,10,23.5,268,8.9
4/4/15 21:00,4-Apr,32709,3930,13872,12,28.3,664,20.3
